review	aspect	sentiment
@ghonim please RT : Rally for #Syria tomorrow in #NYC by the UN at 1pm . Come support those Syrians literally dying for freedom !!	UN	0
Very impressed by the capabilities of the guys at Systematic http://t.co/RweR021J thank you to Alan Beadle for a lively discussion !	Systematic	1
TV Presenter Ben Fogle Backs BT's MyDonate Online Charity Fundraising Service ; New Research Reveals Tha #BT http://myfeedme.com/m/21659999	Ben Fogle	1
"R.E.M : ""stand in the place where you are , just face North"""	R.E.M	0
From Occupation to â Occupy â : The Israelification of American Domestic Security http://t.co/diuZaDXv #occupy #occupyamsterdam #egypt	Occupy	0
Want a Free $ 500 Bloomingdales Gift Card ? Here's how . http://www.freestuffplaza.com/freebies/product-samples/bloomingdales-gift-card/	Bloomingdales	0
U.N . failed civilians during Congo rebel attack http://bit.ly/cuC6ks	U.N	-1
A.A . Responds to U.S . DOT Approval of Its Pact with Hainan Airlines - http://t.co/UyeXk3ig	A.A .	0
5 Ways to Stay Motivated with Mark Sanborn http://t.co/nDCtR2Uc http://t.co/WCAtuuTj	Mark Sanborn	1
I just added Twitter to my ICQ Feeds . Check out my page .	Twitter	0
Best Deal Chiang mai Tours , The North of Thailand To Get special Promotion and free Transfer roundtrip . Contact : ... http://t.co/sSn1OBTZ	Chiang mai Tours	1
Foreign governments controlling TWITTER ! See how disgusting they act against us and free speech ! #IranElection Tehran	TWITTER	-1
I liked a @YouTube video http://t.co/kWjUcxHU The Black Keys - Tighten Up [ Official Music Video ]	The Black Keys	0
Blackhawks bring in center Kruger from Sweden - Chicago Breaking ... http://bit.ly/hwKSYq	Blackhawks	0
Chicago Tribune files new reorganization plan http://t.co/6DOMivEH v	Chicago Tribune	0
Zettaset Names Timothy Straight Vice President of Sales and Business Development : Straight was most recently Vic ... http://t.co/Ji5eqAcj	Zettaset	0
@zeeisonfire yes it's super scary . Sometimes when I come to think about it , I can't sleep and I feel like I'm not gonna see tmr .	@zeeisonfire	-1
I'm Pepsi And I Know It .	Pepsi	1
CBI inquiry ordered against Mumbai's top cops including ATS chief Rakesh Mariya n ACP Vishwas Nagare Patil , for trying to save an IPS officer	CBI	0
# Singapore : Bail revoked for man accused of sending Iran weapon part s: The High Court has revoked the bail gran ... http://t.co/E75dkFbt	The High Court	0
"Finally someone is making a noise about this ! About time ! ""Gavaskar , Shastri are biased"" http://t.co/M4qc4M6"	"""Gavaskar"	1
EUR/USD to Attack the 1.35 Handle with LTRO 2 Looming â forex.ch : You are here : Home / Forex News / EUR/USD to A ... http://t.co/BLSELxdj	Forex News	0
"Help please . Which is that movie about ""The Doors"" , 70's movement and Jim Morrison in particular ? It was screening tonight in Sony Pix ."	"""The Doors"""	0
Details of the Plans http://t.co/lEhdNPO3 via @STC_KSA sir i went to buy Samsung galaxy s2 in riyadh Tahlia	Samsung	0
after Niki Vasilev , presentation on valuation multiples , presentation on real estate investment , time for a case study ....	Niki Vasilev	0
Orange to Offer Visa Mobile Prepaid Accounts to Orange Money Customers in ... : Visa Mobile Prepaid , a new Visa p ... http://t.co/M6JqqPV1	Orange	0
I just checked into http://t.co/arxW1VTB on Ustream . Come watch and chat with me here http://t.co/8VilVk8p	Ustream	0
Philadelphia Phillies Top 20 Prospects for 2011 : A major point to remember is that grades for pitchers do NOT co ... http://bit.ly/gZzu5Y	Philadelphia Phillies	0
""" @ NseejEng : Nseej | Father of martyr Ali Al Momen cuts the #Bahrain independent day cake in a public celebration . http://t.co/HLlBoPr"""	Ali Al Momen	0
Listen to Dj ilko's Cloudcast on http://t.co/Dy9xR8gD http://t.co/BATETU8J via @mixcloud	Dj ilko's	0
I liked a @YouTube video http://youtu.be/STP9xk0EVgY?a Allowing Miracles - Tapping with Brad Yates	Brad Yates	0
Money is not enough when you are famous . What a pity !! RIP Whitney Houston ....	Whitney Houston	1
Modell's Takes Biggest Bet On Jeremy Lin - http://t.co/mIUWADkb http://t.co/EbzmWKXV	Modell's	0
Yelp shares surge 63 percent in stock market debut : By BARBARA ORTUTAY AP Technology Writer Yelp's stock opened ... http://t.co/ktxUltff	BARBARA ORTUTAY	0
Does an employer own a #Twitter account built by employees ? Discussion , 12p est on #kqedforum http://t.co/JJUt8FHc	#Twitter	0
Food For Thought - UB40 #nowplaying http://t.co/xkEbGrzK vÃÂ­a @grooveshark	UB40	0
Rooney - sorry ! Where is Berbatov ? http://t.co/WZacim2M	Rooney	0
Widow of man killed by Davis commits suicide http://t.co/6UNISKc via @geonews_english	Davis	-1
hye i made a new account on the twitter i do not familiar with twiiter website can anybody help me out how to use this website ?? thanks	twitter	0
@ninadobrev Congratulations Nina .. You're the Best !!!!	Nina	1
I just joined LinkedIn and created my professional profile . Join my network . http://t.co/biZqgjAb #in	LinkedIn	0
#Bahrain's Amb to KSA & the President of Saudi Commission for Tourism discusses the cooperation between the 2 countries http://t.co/XqANGAlW	Amb	0
Rush Limbaugh Continues To Apologize As Advertiser Boycott Rises To 12 http://t.co/hdNEzyPO	Rush Limbaugh	0
"@SrBachchan ""Amitabh is my younger brother , claims Jaffar Hussain"""	"""Amitabh"	0
nasa aliens - Get Colon health information and how to support your colon with detox diets - nasa aliens http://goo.gl/kmag3	nasa	0
Wherever you are , and whatever you do , be in love . Rumi .	Rumi	0
Get your 40 % Discount at DailyLook for Friends and Family ! Just tweet to unlock your discount code . http://t.co/SMgjjqAT via @dailylookUS	DailyLook	1
We are currently looking for MMO's based in Australia region for very interesting jobs . Contact Mark Foster : mark@dutchgeo.com	Australia	0
I have survived ! Proficiency examination 0 , Patricia 1 :)	Patricia	0
By this time of the year I ( Miss Latina Martha Stuart ) would be so stressed out to find the perfect crafty-cute-lovely-sexy present .	Miss Latina Martha Stuart	0
â @ philo_quote s: The greatest wealth is to live content with little . ~ Plato â	Plato	0
Womens Footwear in Mid-Season Sale from Lands End UK http://t.co/rd01QuCj	Lands End UK	0
@georgegalloway @yvonneridley 'I lied about WMD to topple Saddam' http://gu.com/p/2n5ky/tw	@georgegalloway	0
#nowplaying Have Faith In Me by A Day To Remember	A Day To Remember	0
Congratulations to Arsenal fans . @13Szczesny13 @aaronjramsey @Arsenal @JackWilshere @JohanDjourou @Sagnaofficial @SandiGooner , thanks 4 all	Arsenal	0
Welcome to The Academy of Coastal Carolina http://t.co/YHbisr60 #MyrtleBeach	The Academy of Coastal Carolina	0
Confused about bioidentical hormones and hormone replacement therapy . Dr . Minkoff does a great job at explaining ... http://t.co/VnYeNXYw	Dr . Minkoff	1
Global Pillow wants to know - have you ever been to South Africa before ? If so , what did you think ?	Global Pillow	0
I am Opening #Facebook after a month , There is just too much stuff to read . So good bye Facebook for another week , Till Exams get over .	#Facebook	0
"I posted 7 photos on Facebook in the album ""Welcome Page"" http://fb.me/yLVmmZLu"	Facebook	0
@lizzlaw I believe this feels akin to when Adele swept six awards out of six at the Grammys . Why're you so against Hugo . Is it that bad ?	Adele	1
@melindajwinter ... thanks for that RT Melinda - sure appreciate it !	Melinda	1
This Sunday and every Sunday , KARAOKE night at Rao's with Josiane El Zir followed by a LIVE performance from our ... http://t.co/Kzq0iE5P	Josiane El Zir	0
Eating Ripple ice cream now . Strawberry flavour & lt ; 3	Ripple	1
"Cristiano Ronaldo's video ""I had a lot of fun recording ... "" http://t.co/alLhM9Lx via @Cristiano"	Cristiano Ronaldo's	0
""" @ ESPN_MLB : Video : Kurkjian thinks Sox will hold on - http://t.co/gLbDBzIr""/ what about the braves ?"	ESPN_MLB	1
SaudiFee d: NASA â s biggest Mars rover poised for blastoff : CAPE CANAVERAL , Florida : NASA is all set to launch the ... http://t.co/0dcEok2l	NASA	0
New Orleans Saint s: Twitter High , Combine silence and Mario Williams , No ? http://t.co/J0jJ3qGx	New Orleans Saint s: Twitter	0
4 Twitter B2B Case Studies - How Tweets Lead to Business http://bit.ly/fjKHPQ	Twitter	0
"@DimashkiehSarah ""Commercial"" #diet programs work better than standard nutritional care . http://t.co/PWQ8mf9d"	@DimashkiehSarah	0
Green is Good talks sustainable drinks with @DonQRum and @onecoconut . Stream now while enjoying a refreshing beverage ! http://t.co/ruInaI6o	Green is Good	1
Is long-distance running bad for heart ? ( Post Gazette ): Share With Frien ds: | | Travel - Adventure Travel News ... http://t.co/INGajE2c	Post Gazette	0
Luke Donald starts defence of PGA money title : It gave him the double money title , and was enough to make him a ... http://t.co/zXJdWdKH	Luke Donald	0
Even if you're on the right track , you'll get run over if you just sit there . Will Rogers	Will Rogers	0
63 Crying . Music by Paul Collier , emotional music . - YouTube http://t.co/sonSZNQC	Paul Collier	1
Justin Bieber â s mom shunned , may sue to save son ;P http://bit.ly/bF7yNG 1	Justin Bieber	0
New Community post : Nadal cruises past Murray to final http://cruises.blogspotpress.com/352/cruises/nadal-cruises-past-murray-to-final/	Nadal	1
@selenagomez RUSSIA & UKRAINE NEED SELENA LOVE	SELENA	1
I subscribed to Ksarish's channel on YouTube . http://www.youtube.com/user/Ksarish?feature=autoshare	Ksarish's	1
National Geographic : Live Augmented Reality-Play with a T-Rex , or take a walk on the moon . http://t.co/kqYHNQ2a	National Geographic	0
Yahoo News ! : Libraries protest Random House price hike ( A P): AP - The American Library Association i ... http://t.co/EjWv9fde #Books	Yahoo	0
"Reading : ""Gisele Bundchen and Tom Brady Say ""I Do ! "" - omg ! news on Yahoo ! "" ( http://tinyurl.com/b25r2d )"	"""Gisele Bundchen"	1
Checking with careers about #DWC graduates achievements like @MaryamBinFahad @NaylaAlkhaja @malmarri that will be displayed at #DWCVillage	#DWC	1
I posted a new photo to Facebook http://fb.me/17SwfVbP9	Facebook	0
Gallu p: Uninsured Rate Continues to Rise : The polling firm found that the percentage of young adults with covera ... http://t.co/HEi7peZ3	Gallu p:	0
Apple and Nokia patent dispute ends with license agreement , Apple payments http://t.co/o3R9PWY vÃÂ­a @engadget	Apple	0
My #Misfits power : FaceLook - The power to block any embarrassing photos before they appear on Facebook . Get yours http://t.co/yaQUeLV5	Facebook	-1
USA Asked Permission for Drone Attack in Pakistan Which Killed Hakim Ullah Mehsud http://t.co/6iYW5ROF via @viewstonews	Hakim Ullah Mehsud	0
Just got an email from Bicasso of Living Legends wants to donate a track for Audio Occupation ! ... http://t.co/MTQoxx8B	Bicasso	1
@AchilleEmana hi Emana , I would like to thank you for attending the Saudi match against thailand .	Emana	1
I've favourited a YouTube video -- Exclusive : Tight Eyez vs . Retro | Behind the Scenes ... http://youtu.be/vqQA8sJ2xtI?a	YouTube	1
! Miami vs . Golden State http://bit.ly/hm9zoS Miami Heat	Miami Heat	0
Is the Occupy Wall Street Movement the Beginning of a Worldwide Civil Uprising ? http://t.co/aX5mnMqY	Occupy Wall Street Movement	0
Japan , Russia see chance to clone mammoth - Yahoo ! http://t.co/5olWuDCM via @YahooNewsUK	Yahoo	0
#diner Sherrington : Legacy of Alzheimer's-stricken Darrell Royal just grew a little larger : http://t.co/OFcC7OJj	Darrell Royal	1
â Neil Young fans who thought they got lucky buying tickets early for his Sept . http://bit.ly/d62eFI	Neil Young	0
@drshow @tparsi that is not true , US has been appeasing Mullahs of Iran for past 27 years , they are not planning to attack ,	Mullahs	0
Saw Erykah Badu last night , vile venue unfortunately : http://t.co/DmpScvSj via @gazetaru	Erykah Badu	-1
Visit 'Kool Skool' bookstore and get 1 Campfire graphic novel FREE on a purchase of 4 Campfire graphic novels .	Campfire	1
"""There are no secrets to success . It is the result of preparation , hard work , learning from failure."" -Colin Powell"	-Colin Powell	0
Boycott #Generali Bulgaria . They try to kill # Gorssova . #boycott and # protest , June 26 , 1800 h , Sofia	Gorssova	0
â1937 . Tank capacity industry of the USSR - 70 THOUSAND tanks a year . SOURCE : Vitaly Shlykov . http://on.fb.me/gKlU8Y	Vitaly Shlykov	0
Do you want to win a free one year fiber broadband subscription ? Head down to the ViewQwest Roadshow at the Funan ... http://t.co/OpGWpduF	fiber broadband	1
Sharp looks to take on iPad with 'unique' new 'Galapagos' tablet [ Tablets News ] ~ iPadOS Blog http://icio.us/joki0g	Sharp	0
@DANIELSARCOSC my greetings dany !!! success in everything you set out , keep going ! kisses ...	dany	1
IIT-B students light up slums at low cost http://t.co/e8HwGX3y That's called innovation .	IIT-B	1
@joashweecikai that sounds familiar . Haha . More info if you google it .	google	1
I would love shots like these . Hint Hint . by Julian Beattie http://t.co/16g9wcOB	Julian Beattie	0
Facebook For iPad Now Officially Available ! Facebook 4.0 For iPhone Brings Facebook Download Now ! ( via Redmond Pie ) http://t.co/EFC5fdNH	Facebook	1
Depeche Mode founders Vince Clarke and Martin Gore announce new album details | News | http://t.co/DFA1fW08 http://t.co/1zCxqVI7	Depeche Mode	0
It's going to take at least an entire country ( maybe a dozen ) to take down Monsanto ! http://t.co/MaU7ZfmE	Monsanto	-1
;P http://bit.ly/bYS2DH eye gel Reviewing Pycnogenol Eye Gel With Green Tea Extract By Derma E	Derma E	0
How miidas Did It - How to Relocate to or in the UK | eHow.com http://t.co/yJTNPLR via @AddThis	eHow.com	0
Messi is the best footballer on planet earth .	Messi	1
Pregnancy discrimination latest tren d: THE Manitoba Human Rights Commission says complaints based on p ... http://t.co/UOOYLc3l pregnancy	Manitoba Human Rights Commission	0
http://t.co/LSmoZsXl Arizona baseball hosts Harvard for first time in school history : When the Arizona baseball p ... http://t.co/taYThyHY	Arizona	0
Freemans - Up to 60 % off sale on #shoes #boots #trousers #tops and much more . Grab a bargain here at .. http://t.co/O26G5f64	Freemans	0
Our trusty mechanic Mo working hard on a tired out car http://t.co/HoKdShU http://t.co/j2pCvNj	Mo	1
New post : MOH Manuel UEI College http://t.co/hJQQoE55	Manuel UEI College	0
"Today is ""The Day The Music Died"" ! Feb 3 , 1959 , Buddy Holly , Ritchie Valens & ""The Big Bopper"" died in a plane crash outside Clear Lake , Ia ."	Buddy Holly	0
@dramjj I wish Bahrain will be back to its old times , same days that i was there , enjoy your trip Dr.AMJ its very nice country	Dr.AMJ	1
Rates on FHA Loans Still Close to Record Low s: If this situation describes you , you still may be able to secure ... http://t.co/j4Nl317B	FHA	0
Facebook Slammed by Massive Porn Attack - Graphic , violent images flood news feeds http://t.co/0rRwOQzk via @newser Ouch !	Facebook	-1
British Minister Heckled Over U.K . Health Change s: U.S . policymakers are not the only ones finding that health s ... http://t.co/NrwWRKuh	British Minister	0
Thank you for calling Fedex , have a great day . ;)	Fedex	1
@danawhite Great q & a session yesterday . Thanks for that Dana .	Dana	1
@haxorthematrix Sounds like Leinenkugel's Sunset Wheat . The original fruity pebbles beer .	Leinenkugel's	0
New Year , New Tech Writers Gathering http://nblo.gs/cR1A1	Tech Writers	0
"""Develop a passion for learning . If you do , you will never cease to grow."" Anthony J . D'Angelo #quote"	Anthony J . D'Angelo	0
Herbalife Ltd ( NYSE : HLF ) to Present at ICR XChange Conference January 13 - TransWorldNews ( press release ): Herb .. http://bit.ly/6iYdlT	Herbalife Ltd	0
It is good to have an end to journey towar ds; but it is the journey that matters in the end . ~Ursula Le Guin	~Ursula Le Guin	0
I'm at Avenue Zon @ jb http://4sq.com/haksS6	Avenue Zon	0
A man needs a little madness or else he never dares to cut the rope & be free . -Nikos Kazantazkis	-Nikos Kazantazkis	0
Some remains of 9/11 Pentagon , Pa . victims went to landfill - USA TODAY : USA TODAYSome remains of 9/11 Pentagon , ... http://t.co/YNygmL12	USA TODAY	0
NET10 prepaid wireless service , the frequent user service from TracFone . http://bit.ly/bsbkTn	TracFone	0
How 2 use inbuilt bluetooth in win xp and win vista ? -start -run command -type 'fsquirt' now bluetooth file transfer wizard opens .	bluetooth	0
@JGKamm Welcome Justin , thanks for visiting our twitter . We share passion for privaty equity and sports business . #sportbiz	Justin	1
Jobs Steps Down at Apple , Saying He Can â t Meet Dutie s: http://t.co/FHQ5dqs	Jobs	0
AUTOSAR timing models minimize ECU risks http://t.co/Naxqu3RA	AUTOSAR	0
Aurobindo Pharma is into a downtren d: CK Narayan Venture into buying L & T ; : CK Narayan Nifty may touch 5350 : CK Narayan Buy Hero Honda	Aurobindo Pharma	0
Interesting times ahead post #RussianElections - Putin may have won but will wider pop cont to ignore violations & arrests of opposition ?	Putin	-1
remarkable ? I think not ! RT @F1sasha : The national matric pass rate is 67.8 % , Basic Education Minister Angie ( cont ) http://tl.gd/7v078a	@F1sasha	0
Australian prime minister survives pivotal vote : Lawmakers in Australia's Labor Party vote to back Prime Ministe ... http://t.co/4zwhUmIm	Australian prime minister	1
Q : What is ( or was ) your family's favorite Nickelodeon show ? Check out Nickelodeons virtual Nick Toy Machine ... http://t.co/6Zm9pC6h	Nickelodeon	0
APSense to become the top Business Network ... Join http://t.co/XQQbcfsv	APSense	0
Forever remembered , never forgotten . Whitney Houston , You Give Good Love ! R.I.P	Whitney Houston	1
Leonard Cohen | Free Guitar Lessons - http://t.co/BaeMHF1w	Leonard Cohen	0
I just ousted Borislav A . as the mayor of Park Hotel Plovdiv on @foursquare ! http://t.co/t9dLqLJN	Borislav A	0
6 http://t.co/JZiw0ksJ EUR/U SD: Trading the U . of Michigan Confidence Survey	U . of Michigan	0
indians team was play very good and dhoni complete captain responsibllty good look for india	dhoni	1
Twitter remembers the top stories of 2011 http://t.co/TQd0tTF5 via @CNET	Twitter	0
I posted a new photo to Facebook http://fb.me/VFEunm4o	Facebook	0
How can someone so incompetent like Maxine Waters stay in office for over 20 years ? #LAFail	Maxine Waters	-1
QLD Floo d: Those looking to contribute to the relief effort can donate directly to the Queensland Government or ... http://fb.me/NCZ1PQVI	Queensland Government	0
Slept so early ( well for me at least ) and now I woke up so early that I got the iPad and started watching Jeremy Lin videos~	Jeremy Lin	1
Apple reaches milestone : 25 billion apps downloaded - Los Angeles Time s: Los Angeles TimesApple reaches mileston ... http://t.co/fNRaCvep	Apple	1
#usa Key al Qaeda operative killed in U.S . drone strike in Pakistan ... tinyurl.com/3cx67lt	al Qaeda	0
obama speech ;P What in your opinion about obama speech ? http://t.co/vXT1tXS	obama	0
Tune into Courtesan Candy , Lifestyle Talk Show w/ @ Shoshi & Find out why Sexy is HER Superbowl ! 9 PM EST http://t.co/wiL0VvQI	Shoshi	1
VinSolutions Announces Google AdWords Certified Partner Statu s: ... confirming their best-in-class automoti ... http://t.co/6pVmlpHR #SMM	VinSolutions	0
Fox Weathering Rough Fall TV Season http://bit.ly/bAzy2m 1 : O	Fox	0
Frank Lloyd Wright~ Business is like riding a bicycle . Either you keep moving or you fall down .	Frank Lloyd Wright~	0
Having fun this weekend , decided 2b Cleopatra given my new hairstyle . Happy Halloween , hope u guys have fun 2 http://twitpic.com/329g4o	Cleopatra	0
#Madden12Facts If you play with CAR Panthers , you cannot trade for any players with tattoos or piercings .	CAR Panthers	0
Silvia Rosado Perez wrote : Opening Class is FREE !!!! ON THE 26TH OF NOVEMBER AT TRESHAM COLLEGE IN KETTERING !!	Silvia Rosado Perez	0
@RPAltieriatMSSB Greetings Altieri Group ! - Dustin	Altieri Group	0
Windows 7 Perfection Netbook Edition x86 http://goo.gl/fb/0h4O7	Windows	1
"""We run with muscle aches and sweat , but these inmates run with the painful hurt and helplessness."" says Eugene ... http://t.co/6ilw83uP"	Eugene	0
Â» ON ABURI WE STAN D: The Distortion of Accord , by Ojukwu | Vanguard Mobile http://t.co/mrcZ62sm via @vanguardngrnews	Ojukwu	0
Wow ! Interesting ! RT @ CatheyEast Former A.G . & Phoenix mayor to teach ASU course in the Fall : Terry Goddard http://t.co/I9odogE	ASU	0
The IT Job market is booming again , Are you ready to take your career to a new high ? Log on to TimesJobs to know more http://t.co/HHEMQDHe	TimesJobs	0
WE WON ! Yes , once again , cancer patients , their families and friends have spoken and voted ! The Kanzius Cancer ... http://t.co/rdQLeznq	Kanzius Cancer	0
Why Facebook's New Questions Tool Is Good for Brands & Businesses http://ow.ly/4oJXK	Facebook's	1
"I posted 5 photos on Facebook in the album ""1st Rain at Huab Lodge & BushSPA"" http://t.co/BO4pH1xu"	Facebook	0
"""like"" us we have Tino Coury prizes"	Tino Coury	1
You can determine what your future holds based on how much time and energy you spend working on yourself now ... Les Brown	Les Brown	0
Visakhapatnam Port Trust â Apprentices â 62 Posts | Telugu News Paper â Andhra News Paper : http://t.co/ZDWyXmU0 via @AddThis	Visakhapatnam Port Trust	0
Red Carpet at Oscar ceremony . Watching on ABC	Oscar	0
The @ZAGGdaily iPad-a-day Giveaway is back ! Each day is a new chance to win an iPad 2 - http://t.co/KcZy33vD	@ZAGGdaily	0
@ahmadesseily yousri is not the old yousri we all know , where is yousri's old hard questions ?	yousri	-1
Speed Up Your Article Submission Process â 3 Simple Technique s: Article by Jerret Turner You â ve written your art ... http://t.co/b45UIT0Y	Jerret Turner	1
Cardiometabolic Health Congress Expert Faculty Weigh in on FDA Advisory Panel ... : If approved , this will be the ... http://t.co/bLsfbVE8	Cardiometabolic Health Congress	0
Four Seasons' new website makes bold bet on social media http://t.co/qLamEGPU	Four Seasons'	0
10 ways to boost your happiness - Yahoo ! Lifestyle India http://t.co/NO1fFvDf	Yahoo	0
Facebook ended 2011 with 432 million mobile user s: By Emil Protalinski | March 8 , 2012 , 10 : 39pm PST Summary : Fac ... http://t.co/7yaDfWIz	Facebook	0
@nabbycat I don't make terrariums but @vixlew does . Mine is from her ( & a pretty lil' thing it is too ! ) @muses79	@nabbycat	1
@breakingbenj LOVE U MUSIC !!! SAY HI TO ME CARO FROM COLOMBIA ;) & lt ; 3 EVIL ANGEL & lt ; 3	@breakingbenj	1
"OLOMI is having a WAKE & BAKE PARTY"" ... again , COMING SOON .... http://bit.ly/blxm8 ...."	OLOMI	0
No money - no honey ! :D ( c ) Winney F***kin Pooh	Winney F***kin	0
A man may die , nations may rise and fall , but an idea lives on . - John F . Kennedy	John F . Kennedy	0
Nothing lasts forever . Not even your troubles.- Arnold H Glasgow	Arnold H Glasgow	0
Change Facebook password immediately because you're logged into your email account on this browser . nice :D #ux http://t.co/vMCH9rdR	Facebook	0
De mi amigo Julio.Old paragliding & am p; hanggliding footage : http://t.co/91e39Zle vÃ­a @youtube	Julio.Old	0
Selling fast on @GoogleOffers : Up to 57 % off dinner for two at LOKal http://t.co/JARptbdk	LOKal	0
Per requests , just set up a facebook fan page at ...http://www.facebook.com/2tattooart Check it out !	facebook	0
Tatjana Pasalic 2011 WSOP Photo Dum p: That is one happy Bodog patch . Tatjana Pasalic has been a target of ... http://bit.ly/liNF5S #poker	Tatjana Pasalic	0
@fmeawad your domain has expired on 05/26/2011 , I had to use google cache to see some of the contents	google	0
played the song 'I Will Reach You' by Westlife on @myspace http://t.co/bZLRTNl	Westlife	0
Attorney says woman accused of conspiring to bilk actor ... - Canada East http://tinyurl.com/26re4hs	Canada East	0
Jennifer Hudson Contemplates Shaving Her Head After Amazing Weight Loss ... http : //p.gs/0ovii	Jennifer Hudson	0
Remember , today is the tomorrow you worried about yesterday . -Dale Carnegie	-Dale Carnegie	0
Indie Pop / Alternative Pop @ The Cardigans - Long Gone Before Daylight [ 320 Kbps ] http://bit.ly/chRS4c	The Cardigans	0
Masses flocked to public squares in a number of Syrian provinces to express support for Assad . #Syria http://t.co/p7jSZceT	Assad	1
Ben Oelmann : Recent Works From Kenya And Devon at Harbour House : http://t.co/WfsVCPWb	Ben Oelmann	0
Greece eyes 1 billion euro stimulus from EIB : PM adviser : Greece hopes to get 1 billion euros ( $ 1.31 billion ) in ... http://t.co/PRp90n38	EIB	0
What's the Slatest ? Introducing the Slate Book Review - Over the past few years , newspapers , magazines , and media o ... http://t.co/jpvJKTLM	Slate	0
"Jajaja "" @ engadget : NASA looks to send landers to Europa in 2020 , wants to break the ice http://t.co/TR9xK4TP"""	NASA	0
The Forex Market and the Middle Eastern Crisi s: By James McKee Major currencies on the Forex currency exchange ( ... http://bit.ly/eFm0uZ	Forex	0
The highest reward for a person's toil is not what they get for it , but what they become by it . John Ruskin	John Ruskin	0
Do me a favour , retweet this if you are a dog owner in Singapore ! I need to add you into my twitter list of dog owners in SG ! Thanks !	twitter	0
"To claim twenty free b2b data list records from Responsiva , send an email to info@responsiva.biz and quote ""Twitter Promo"""	"""Twitter"	0
""" @ HindAlmarzooqi : Work eight hours and sleep eight hours and make sure that they are not the same hours :p wat abt the remaining 8 hours ?"	HindAlmarzooqi	0
@iansomerhalder I'am shocked that gas chambers r used 2 kill animals in USA ! That's atrocious ! US can do better ! Can't they just sterilize ?	@iansomerhalder	0
@MaryamBinFahad it will be aired today Maryam ?	Maryam	0
How Pinterest â s Female Audience Is Changing Social Marketing http://t.co/Rp2TuW83 via @mashable	Pinterest	0
Somebody to Love - Queen #nowplaying http://t.co/aE5j5DPU vÃÂ­a @grooveshark	Queen	0
Check out Glee performing The Wanted's Glad You Came | Sugarscape | http://t.co/33da2GbQ ( via @alexiacarv )	Glee	1
The key to change is to let go of fear-Chewtiong	fear-Chewtiong	-1
All the world's a stage and most of us are desperately unrehearsed . - Sean O'Casey #quote #AU22	Sean O'Casey	1
I posted a new photo to Facebook http://t.co/C7WHWk63	Facebook	0
& # 9829 ; It's Now or Never by Elvis Presley # lastfm : http://t.co/NxFq5Bto	Elvis Presley	0
@acmilan Santos' Ganso Tells Thiago Silva He Wants AC Milan Move â Report : Brazil international , who ha ... http://bit.ly/qs3eTn	Santos' Ganso	0
Kenyan chief foils robbery via Twitter http://t.co/aypqKF3l	Kenyan chief	0
hey !! please follow me on twitter !! thank you !! love u !! & lt ; 3	twitter	0
The MomÂs Guide to Traveling w/Kids by Allison Umbricht | @travelal http://bit.ly/ab7D8z | Interview using @vodburner	Allison Umbricht	1
PageRage Create your own Facebook layout @ http://www.pagerage.com	Facebook	0
"""Be who you are and say what you feel , because those who mind don't matter , and those who matter don't mind."" ( Dr . Seuss )"	Dr . Seuss	1
Have you visited and seen the Fashion Visionaries exhibit yet ? Check out the details here http://t.co/JtXjIBxP	Fashion Visionaries	0
mum tells me as long as i dont mess things up , im helping her . i stay in my room the whole day . am i even messing things up ? ! ? !	mum	-1
@Silvia_Pradilla : O What ??? Tell me everything !	@Silvia_Pradilla	0
no longer Lil Chris , so .... like my new page http://t.co/9Fl74Ye4 http://t.co/D1kJW3Vr	Lil Chris	0
My father said I should apply for the PhD in NEWRI . Does anyone know how to write a research proposal ?	NEWRI	0
WordPress Frugal Theme Coupon Code : Special Frugal Theme Discount : Save money with our new valid frugal theme coup ... http://bit.ly/9IwPzB	WordPress	0
A call to photographers , Kelly Rowland's comeback , and a $ 200 giveaway -- all new today on the blog ! Check it .... http://fb.me/CTOU3FDX	Kelly Rowland's	1
I unlocked the Marvel's The Avengers Coming Soon sticker on @GetGlue ! http://t.co/ejCXgqFZ	Marvel's	1
http://t.co/7XRT4Ttw new music releases Peter Gabriel sets new rules for his works	Peter Gabriel	0
KC Concepcion Rogue Magazine Photos Continue to Get Praised by Fans on Twitter : The KC Concepcion Rogue magazine ... http://t.co/gT1QLEUp	KC Concepcion Rogue Magazine	1
State of Georgia Board of Pardons and Parole s: Grant clemency to my brother , Troy Davis http://t.co/ETbhPMo via @change	State of	1
I'm a twitter newbie & not addicted to twitter . To know whether you are addicted to twitter log onto http://bit.ly/twitter-addict	twitter	0
ExtradjDnB thanks for following me on Twitter !	Twitter	1
@Di_Elle and thats maybe indicates that lucho cant control even his bbe bojan	lucho	-1
Sep 9 , So In Love With You Jasmine Page http://t.co/T0G88tj	Jasmine Page	1
Limited time ! Get our 5 song Christmas EP totally free ! A Jumpin' Christmas ! Grouptune http://t.co/jms6qKMO via @addthis	Grouptune	1
"@ZandraAziela My name is LUCK . Well miss , good luck to u too . ""You can run , but you can't never hide .. "" LOL ."	@ZandraAziela	0
I favorited a @YouTube video http://t.co/vMzDDVfw Dr Fredrick K.C . Price - Race , Religion & Racism ( 1-11-98 )	Dr Fredrick K.C . Price	1
Man ! Jeremy Lin gives me life ! #knicks	Jeremy Lin	1
