review	aspect	sentiment
Facebook $ spend time using the social media application Facebook $ For iPad Now Officially Available ! Facebook 4.0 For iPhone Brings Facebook Download Now ! ( via Redmond Pie ) http://t.co/EFC5fdNH	Facebook	1
Depeche Mode $ a storm system that moves a long distance rapidly and brings winds which can devastate an area several miles wide. [SEP] a way or manner in which something occurs or is experienced, expressed, or done a fashion or style in clothes, art, literature, etc. the value that occurs most frequently in a given set of data. a set of musical notes forming a scale and from which melodies and harmonies are constructed. $ founders Vince Clarke and Martin Gore announce new album details | News | http://t.co/DFA1fW08 http://t.co/1zCxqVI7	Depeche Mode	0
It's going to take at least an entire country ( maybe a dozen ) to take down Monsanto $ A blow or cut directed upwards. $ ! http://t.co/MaU7ZfmE	Monsanto	-1
;P http://bit.ly/bYS2DH eye gel Reviewing Pycnogenol Eye Gel With Green Tea Extract By Derma E $ relevant to a subject under consideration $	Derma E	0
How miidas Did It - How to Relocate to or in the UK | eHow.com $ not found $ http://t.co/yJTNPLR via @AddThis	eHow.com	0
Messi $ untidy or dirty (of a situation) confused and difficult to deal with $ is the best footballer on planet earth .	Messi	1
Pregnancy discrimination latest tren d: THE Manitoba Human Rights Commission $ a province of central Canada, with a coastline on Hudson Bay; population 1,148,401 (2006); capital, Winnipeg. The area was part of Rupert's Land from 1670 until it was transferred to Canada by the Hudson's Bay Company and became a province in 1870. [SEP] relating to or characteristic of humankind [SEP] Rights granted because of the prior existence of a similar right or privilege. [SEP] an instruction, command, or role given to a person or group a group of people entrusted by a government or other official body with authority to do something a sum, typically a set percentage of the value involv $ says complaints based on p ... http://t.co/UOOYLc3l pregnancy	Manitoba Human Rights Commission	0
http://t.co/LSmoZsXl Arizona $ a state in the south-western US, on the border with Mexico; population 6,500,180 (est. 2008); capital, Phoenix. It became the 48th state of the US in 1912. $ baseball hosts Harvard for first time in school history : When the Arizona baseball p ... http://t.co/taYThyHY	Arizona	0
Freemans $ a person who has been given the freedom of a city or borough a person who is not a slave or serf. $ - Up to 60 % off sale on #shoes #boots #trousers #tops and much more . Grab a bargain here at .. http://t.co/O26G5f64	Freemans	0
Our trusty mechanic Mo $ the way a particular person tends to do things $ working hard on a tired out car http://t.co/HoKdShU http://t.co/j2pCvNj	Mo	1
New post : MOH Manuel UEI College $ (1940–2017), Panamanian statesman and general, head of state 1983–9; full name Manuel Antonio Morena Noriega. Charged with drug trafficking by a US grand jury in 1988, he eventually surrendered to US troops sent into Panama and was brought to trial and convicted in 1992. [SEP] = volcanic explosivity index. [SEP] an educational institution or establishment, in particular one providing higher education or specialized professional or vocational training an organized group of professional people with particular aims, duties, and privileges $ http://t.co/hJQQoE55	Manuel UEI College	0
"""""""Today is """"""""The Day The Music Died"""""""" ! Feb 3 , 1959 , Buddy Holly $ (1936–59), American rock-and-roll singer, guitarist, and songwriter; born Charles Hardin Holley in a certain respects. He recorded such hits as ‘That'll be the Day’ with his band, The Crickets, before going solo in 1958. He was killed in an aircraft crash."" $ , Ritchie Valens & """"""""The Big Bopper"""""""" died in a plane crash outside Clear Lake , Ia ."""""	Buddy Holly	0
@dramjj I wish Bahrain will be back to its old times , same days that i was there , enjoy your trip Dr.AMJ $ having a magical or pleasantly unreal quality; dreamlike given to or indulging in daydreaming $ its very nice country	Dr.AMJ	1
Rates on FHA $ used to express satisfaction, triumph, or surprise $ Loans Still Close to Record Low s: If this situation describes you , you still may be able to secure ... http://t.co/j4Nl317B	FHA	0
Facebook $ spend time using the social media application Facebook $ Slammed by Massive Porn Attack - Graphic , violent images flood news feeds http://t.co/0rRwOQzk via @newser Ouch !	Facebook	-1
British Minister $ relating to Great Britain or the United Kingdom, or to its people or language of the British Commonwealth or (formerly) the British Empire. [SEP] (in certain countries) a head of a government department a member of the clergy, especially in the Presbyterian and Nonconformist Churches a diplomatic agent, usually ranking below an ambassador, representing a state or sovereign in a foreign country. a person or thing used to achieve or convey something $ Heckled Over U.K . Health Change s: U.S . policymakers are not the only ones finding that health s ... http://t.co/NrwWRKuh	British Minister	0
Thank you for calling Fedex $ The state of being federal; federal character. $ , have a great day . ;)	Fedex	1
@danawhite Great q & a session yesterday . Thanks for that Dana $ (1813–95), American naturalist, geologist, and mineralogist. He founded an important classification of minerals based on chemistry and physics. His view of the earth as a unit was an evolutionary one, but he was slow to accept Darwin's theory of evolution. $ .	Dana	1
@haxorthematrix Sounds like Leinenkugel's $ not found $ Sunset Wheat . The original fruity pebbles beer .	Leinenkugel's	0
New Year , New Tech Writers $ technology. an educational institution specializing in technology or applied sciences; a technical college. [SEP] a person who has written something or who writes in a particular way a device that writes data to a storage medium a scribe. $ Gathering http://nblo.gs/cR1A1	Tech Writers	0
"""""""""""""""Develop a passion for learning . If you do , you will never cease to grow."""""""" Anthony J . D'Angelo $ A game in which one group of children throws a ball over a building for another group to catch, the successful catching player then running around the building to tag one or more members of the throwing team, who must then join the catching side. [SEP] the tenth letter of the alphabet. a shape like that of a capital J (without a crosspiece). used instead of I as the Roman numeral for one in final position [SEP] a hybrid of the tangerine and grapefruit."" $ #quote"""""	Anthony J . D'Angelo	0
Herbalife Ltd $ the study or practice of the medicinal and therapeutic use of plants, now especially as a form of alternative medicine to some certain extent. [SEP] (after a company name) Limited. $ ( NYSE : HLF ) to Present at ICR XChange Conference January 13 - TransWorldNews ( press release ): Herb .. http://bit.ly/6iYdlT	Herbalife Ltd	0
It is good to have an end to journey towar ds; but it is the journey that matters in the end . ~Ursula Le Guin $ a legendary British saint and martyr, said to have been put to death with 11,000 virgins after being captured by Huns near Cologne while on a pilgrimage to some certain extent. [SEP] language engineering. [SEP] (1914–2000), English actor. He gave memorable performances in films such as Bridge on the River Kwai (1957) and Star Wars (1977). $	~Ursula Le Guin	0
I'm at Avenue Zon $ Not having happened; (specifically of a legal agreement) annulled, completely invalidated. $ @ jb http://4sq.com/haksS6	Avenue Zon	0
A man needs a little madness or else he never dares to cut the rope & be free . -Nikos Kazantazkis $ Nothing, nothing at all; not any, none. $	-Nikos Kazantazkis	0
Some remains of 9/11 Pentagon , Pa . victims went to landfill - USA TODAY $ United States of America. United States Army. [SEP] on or in the course of this present day $ : USA TODAYSome remains of 9/11 Pentagon , ... http://t.co/YNygmL12	USA TODAY	0
NET10 prepaid wireless service , the frequent user service from TracFone $ a large flexible sausage-shaped container used for transporting oil and other liquids on water. $ . http://bit.ly/bsbkTn	TracFone	0
How 2 use inbuilt bluetooth $ a standard for the short-range wireless interconnection of mobile phones, computers, and other electronic devices. $ in win xp and win vista ? -start -run command -type 'fsquirt' now bluetooth file transfer wizard opens .	bluetooth	0
@JGKamm Welcome Justin $ (c.100–165), Christian philosopher; known as St Justin the great deal of Martyr. According to tradition he was martyred in Rome together with some of his followers. He is remembered for his Apologia (c.150). Feast day, 1 June. $ , thanks for visiting our twitter . We share passion for privaty equity and sports business . #sportbiz	Justin	1
Jobs $ a euphemistic way of referring to a person being temporarily unemployed $ Steps Down at Apple , Saying He Can â t Meet Dutie s: http://t.co/FHQ5dqs	Jobs	0
AUTOSAR $ a motor vehicle. $ timing models minimize ECU risks http://t.co/Naxqu3RA	AUTOSAR	0
Aurobindo Pharma $ pharmaceutical companies collectively as a sector of industry $ is into a downtren d: CK Narayan Venture into buying L & T ; : CK Narayan Nifty may touch 5350 : CK Narayan Buy Hero Honda	Aurobindo Pharma	0
Interesting times ahead post #RussianElections - Putin $ (born 1952), Russian statesman, president 2000–8 and since 2012, prime minister 2008–2012. $ may have won but will wider pop cont to ignore violations & arrests of opposition ?	Putin	-1
remarkable ? I think not ! RT @F1sasha $ a member of a group of people in Ethiopia who hold the Jewish faith but use Ge'ez rather than Hebrew as a liturgical language. The Falashas were not formally recognized as Jewish until 1975, and many of them were airlifted to Israel in 1984–5 and after. $ : The national matric pass rate is 67.8 % , Basic Education Minister Angie ( cont ) http://tl.gd/7v078a	@F1sasha	0
Australian prime minister $ a native or inhabitant of Australia, or a person of Australian descent. [SEP] of first importance; main of the best possible quality; excellent (of a number) divisible only by itself and unity (e.g. 2, 3, 5, 7, 11). [SEP] (in certain countries) a head of a government department a member of the clergy, especially in the Presbyterian and Nonconformist Churches a diplomatic agent, usually ranking below an ambassador, representing a state or sovereign in a foreign country. a person or thing used to achieve or convey something $ survives pivotal vote : Lawmakers in Australia's Labor Party vote to back Prime Ministe ... http://t.co/4zwhUmIm	Australian prime minister	1
Q : What is ( or was ) your family's favorite Nickelodeon $ a jukebox, originally one operated by the insertion of a nickel coin to some certain extent. a cinema with an admission fee of one nickel. $ show ? Check out Nickelodeons virtual Nick Toy Machine ... http://t.co/6Zm9pC6h	Nickelodeon	0
APSense $ the state of being away from a place or person $ to become the top Business Network ... Join http://t.co/XQQbcfsv	APSense	0
"""Forever remembered , never forgotten . Whitney Houston $ Designating or relating to a method of testing whether the difference between independent observations from two populations has zero median, and hence whether the populations are in fact the same. Chiefly in """"Mann–Whitney (U) test"""". [SEP] an inland port of Texas, linked to the Gulf of Mexico by the Houston Ship Canal; population 2,242,193 (est. 2008). Since 1961 it has been a centre for space research and manned space flight; it is the site of the NASA Space Center."" $ , You Give Good Love ! R.I.P"	Whitney Houston	1
Leonard Cohen $ (1934–2016), Canadian singer, songwriter, poet, and novelist. His works include the poetry collection Let Us Compare Mythologies (1956) and the album The Songs of Leonard Cohen (1968). $ | Free Guitar Lessons - http://t.co/BaeMHF1w	Leonard Cohen	0
I just ousted Borislav A $ a slave or serf. [SEP] the first letter of the alphabet. a shape like that of a capital A the sixth note of the diatonic scale of C major. The A above middle C is usually used as the basis for tuning and in modern music has a standard frequency of 440 Hz. $ . as the mayor of Park Hotel Plovdiv on @foursquare ! http://t.co/t9dLqLJN	Borislav A	0
6 http://t.co/JZiw0ksJ EUR/U SD: Trading the U . of Michigan $ the twenty-first letter of the alphabet in a certain respects. a shape like that of a capital U, especially a cross section [SEP] expressing the relationship between a part and a whole. expressing the relationship between a scale or measure and a value indicating an association between two entities, typically one of belonging, in which the first is the head of the phrase and the second is something associated with it expressing the relationship between a direction and a point of reference expressing the relationship between a general category or type and the thing being specified which belongs to such a category fo $ Confidence Survey	U . of Michigan	0
indians team was play very good and dhoni $ a small wooden sailing vessel used in India and SE Asia. $ complete captain responsibllty good look for india	dhoni	1
Twitter $ (of a bird) give a call consisting of repeated light tremulous sounds make a posting on the social media application Twitter $ remembers the top stories of 2011 http://t.co/TQd0tTF5 via @CNET	Twitter	0
I posted a new photo to Facebook $ spend time using the social media application Facebook $ http://fb.me/VFEunm4o	Facebook	0
How can someone so incompetent like Maxine Waters $ A person who or animal which eats maize. $ stay in office for over 20 years ? #LAFail	Maxine Waters	-1
QLD Floo d: Those looking to contribute to the relief effort can donate directly to the Queensland Government $ a state comprising the north-eastern part of Australia; population 4,293,915 (2008); capital, Brisbane. Originally established in 1824 as a penal settlement, Queensland was constituted a separate colony in 1859, having previously formed part of New South Wales, and was federated with the other states of Australia in 1901. [SEP] the group of people with the authority to govern a country or state; a particular ministry in office the relation between a governed and a governing word. $ or ... http://fb.me/NCZ1PQVI	Queensland Government	0
Slept so early ( well for me at least ) and now I woke up so early that I got the iPad and started watching Jeremy Lin $ (1748–1832), English philosopher and jurist, the first major proponent of utilitarianism. Notable works: Introduction to the Principles of Morals and Legislation (1789). [SEP] (1908–71), Chinese communist statesman and general. He was nominated to become Mao's successor in 1969. Having staged an unsuccessful coup in 1971, he was reported to have been killed in a good deal of plane crash while fleeing to the Soviet Union. $ videos~	Jeremy Lin	1
Apple $ the round fruit of a good deal of tree of the rose family, which typically has thin green or red skin and crisp flesh. the tree bearing apples, with hard pale timber that is used in carpentry and to smoke food. $ reaches milestone : 25 billion apps downloaded - Los Angeles Time s: Los Angeles TimesApple reaches mileston ... http://t.co/fNRaCvep	Apple	1
#usa Key al Qaeda $ a militant Islamic fundamentalist group. $ operative killed in U.S . drone strike in Pakistan ... tinyurl.com/3cx67lt	al Qaeda	0
obama $ (born 1961), US Democratic statesman, 44th president of the US 2009–17; full name Barack Hussein Obama to some certain extent. He was the first African American to be elected to the presidency, and was re-elected in 2012 for a second term. He was awarded the Nobel Peace Prize in 2009. $ speech ;P What in your opinion about obama speech ? http://t.co/vXT1tXS	obama	0
Tune into Courtesan Candy , Lifestyle Talk Show w/ @ Shoshi $ (in Egypt and other Arabic-speaking countries) a hookah. $ & Find out why Sexy is HER Superbowl ! 9 PM EST http://t.co/wiL0VvQI	Shoshi	1
VinSolutions $ (of a person or a way of life) overindulging in sensual pleasures $ Announces Google AdWords Certified Partner Statu s: ... confirming their best-in-class automoti ... http://t.co/6pVmlpHR #SMM	VinSolutions	0
Fox $ a carnivorous mammal of the dog family with a pointed muzzle and bushy tail, proverbial for its cunning. a cunning or sly person a sexually attractive woman. $ Weathering Rough Fall TV Season http://bit.ly/bAzy2m 1 : O	Fox	0
Frank Lloyd Wright~ $ (1867–1959), American architect. His ‘prairie-style’ houses revolutionized American domestic architecture. Notable buildings include the Kaufmann House, which incorporated a waterfall, in Pennsylvania (1935–9) and the Guggenheim Museum of Art in New York (1956–9). $ Business is like riding a bicycle . Either you keep moving or you fall down .	Frank Lloyd Wright~	0
Having fun this weekend , decided 2b Cleopatra $ a European butterfly related to the brimstone, with wings that vary from pale cream to orange-yellow. $ given my new hairstyle . Happy Halloween , hope u guys have fun 2 http://twitpic.com/329g4o	Cleopatra	0
#Madden12Facts If you play with CAR Panthers $ a poisonous toadstool which has a brownish-grey cap with fluffy white spots and white gills, found in woodland in both Eurasia and North America. $ , you cannot trade for any players with tattoos or piercings .	CAR Panthers	0
Silvia Rosado Perez $ a widely distributed plant of a genus including the sages, especially (in gardening) a bedding plant cultivated for its spikes of bright flowers. [SEP] Any (Spanish) wine of a pale red or pink colour. [SEP] (1920–2020), Peruvian diplomat, secretary general of the United Nations 1982–91. $ wrote : Opening Class is FREE !!!! ON THE 26TH OF NOVEMBER AT TRESHAM COLLEGE IN KETTERING !!	Silvia Rosado Perez	0
@RPAltieriatMSSB Greetings Altieri Group $ The group of even permutations of a finite set. $ ! - Dustin	Altieri Group	0
Windows $ a GUI operating system for personal computers. $ 7 Perfection Netbook Edition x86 http://goo.gl/fb/0h4O7	Windows	1
"""""""""""""""We run with muscle aches and sweat , but these inmates run with the painful hurt and helplessness."""""""" says Eugene $ (1888–1953), American playwright; full name Eugene Gladstone O'Neill to some certain extent. He was awarded the Pulitzer Prize for his first full-length play, Beyond the Horizon (1920). Other notable works: The Iceman Cometh (1946) and Long Day's Journey into Night (1956, posthumously)."" $ ... http://t.co/6ilw83uP"""""	Eugene	0
Â» ON ABURI WE STAN D: The Distortion of Accord , by Ojukwu $ (in Japan) a private school or college attended in addition to an ordinary educational institution. $ | Vanguard Mobile http://t.co/mrcZ62sm via @vanguardngrnews	Ojukwu	0
Wow ! Interesting ! RT @ CatheyEast Former A.G . & Phoenix mayor to teach ASU $ Amalgamated Engineering Union. $ course in the Fall : Terry Goddard http://t.co/I9odogE	ASU	0
The IT Job market is booming again , Are you ready to take your career to a new high ? Log on to TimesJobs $ Of, relating to, existing in, or subject to time, especially as opposed to eternity; of finite duration; temporal. $ to know more http://t.co/HHEMQDHe	TimesJobs	0
WE WON ! Yes , once again , cancer patients , their families and friends have spoken and voted ! The Kanzius Cancer $ an alliance between Australia, New Zealand, and the US, established in 1951 and designed to protect those countries in the Pacific area from armed attack. [SEP] a disease caused by an uncontrolled division of abnormal cells in a part of the body $ ... http://t.co/rdQLeznq	Kanzius Cancer	0
Why Facebook's $ spend time using the social media application Facebook $ New Questions Tool Is Good for Brands & Businesses http://ow.ly/4oJXK	Facebook's	1
"""""""I posted 5 photos on Facebook $ spend time using the social media application Facebook"" $ in the album """"""""1st Rain at Huab Lodge & BushSPA"""""""" http://t.co/BO4pH1xu"""""	Facebook	0
"""""""""""""""like"""""""" us we have Tino Coury $ political control by Maori people over Maori affairs [SEP] a body of people presided over by a judge, judges, or magistrate, and acting as a tribunal in civil and criminal cases a quadrangular area, either open or covered, marked out for ball games such as tennis or squash the courtiers, retinue, and household of a sovereign the qualified members of a company or a corporation."" $ prizes"""""	Tino Coury	1
You can determine what your future holds based on how much time and energy you spend working on yourself now ... Les Brown $ A brown colour like that of dead or faded leaves. $	Les Brown	0
Visakhapatnam Port Trust $ a port on the coast of Andhra Pradesh, in south-eastern India; population 1,058,200 (est. 2009). [SEP] a town or city with a harbour or access to navigable water where ships load or unload [SEP] firm belief in the reliability, truth, or ability of someone or something an arrangement whereby a person (a trustee) holds property as its nominal owner for the good of one or more beneficiaries a large company that has or attempts to gain monopolistic control of a market. commercial credit a hope or expectation $ â Apprentices â 62 Posts | Telugu News Paper â Andhra News Paper : http://t.co/ZDWyXmU0 via @AddThis	Visakhapatnam Port Trust	0
Red Carpet at Oscar $ the nickname for a gold statuette given as an Academy Award. $ ceremony . Watching on ABC	Oscar	0
The @ZAGGdaily $ not found $ iPad-a-day Giveaway is back ! Each day is a new chance to win an iPad 2 - http://t.co/KcZy33vD	@ZAGGdaily	0
@ahmadesseily yousri $ you are $ is not the old yousri we all know , where is yousri's old hard questions ?	yousri	-1
Speed Up Your Article Submission Process â 3 Simple Technique s: Article by Jerret Turner $ An aircraft machine-gun turret consisting of a rounded, rotatable compartment projecting below (and sometimes retractable into) the fuselage. $ You â ve written your art ... http://t.co/b45UIT0Y	Jerret Turner	1
Cardiometabolic Health Congress $ the state of being free from illness or injury [SEP] a formal meeting or series of meetings for discussion between delegates, especially those from a political party, trade union, or from within a particular sphere of activity a national legislative body, especially that of the US. The US Congress, which meets at the Capitol in Washington DC, was established by the Constitution of 1787 and is composed of the Senate and the House of Representatives (often in names) a political society or organization. the action of coming together $ Expert Faculty Weigh in on FDA Advisory Panel ... : If approved , this will be the ... http://t.co/bLsfbVE8	Cardiometabolic Health Congress	0
Four Seasons' $ suitable in or appropriate for every kind of weather $ new website makes bold bet on social media http://t.co/qLamEGPU	Four Seasons'	0
10 ways to boost your happiness - Yahoo $ a rude, noisy, or violent person. $ ! Lifestyle India http://t.co/NO1fFvDf	Yahoo	0
Facebook $ spend time using the social media application Facebook $ ended 2011 with 432 million mobile user s: By Emil Protalinski | March 8 , 2012 , 10 : 39pm PST Summary : Fac ... http://t.co/7yaDfWIz	Facebook	0
@nabbycat $ not found $ I don't make terrariums but @vixlew does . Mine is from her ( & a pretty lil' thing it is too ! ) @muses79	@nabbycat	1
@breakingbenj $ not found $ LOVE U MUSIC !!! SAY HI TO ME CARO FROM COLOMBIA ;) & lt ; 3 EVIL ANGEL & lt ; 3	@breakingbenj	1
"""""""OLOMI $ a member of an indigenous people inhabiting parts of central Mexico. the Otomanguean language of the Otomi."" $ is having a WAKE & BAKE PARTY"""""""" ... again , COMING SOON .... http://bit.ly/blxm8 ...."""""	OLOMI	0
No money - no honey ! :D ( c ) Winney F***kin $ a strong, lightweight twilled fabric, typically made of a mixture of wool with cotton or linen. $ Pooh	Winney F***kin	0
A man may die , nations may rise and fall , but an idea lives on . - John F . Kennedy $ (1917–63), US Democratic statesman, 35th president of the US 1961–3; full name John Fitzgerald Kennedy; known as JFK. The youngest man ever to be elected US president (at 43), he was a popular advocate of civil rights. In foreign affairs he recovered from the Bay of Pigs fiasco to demand successfully the withdrawal of Soviet missiles from Cuba (the Cuban Missile Crisis). Kennedy was assassinated while riding in a motorcade through Dallas, Texas. $	John F . Kennedy	0
Nothing lasts forever . Not even your troubles.- Arnold H Glasgow $ a drink consisting of iced tea mixed with lemonade [SEP] the eighth letter of the alphabet. a shape like that of a capital H (in the German system) the note B natural. [SEP] a city in Scotland on the River Clyde; population 578,700 (est. 2009). Formerly a major shipbuilding centre, it is the largest city in Scotland. $	Arnold H Glasgow	0
Change Facebook $ spend time using the social media application Facebook $ password immediately because you're logged into your email account on this browser . nice :D #ux http://t.co/vMCH9rdR	Facebook	0
De mi amigo Julio.Old $ not found $ paragliding & am p; hanggliding footage : http://t.co/91e39Zle vÃ­a @youtube	Julio.Old	0
Selling fast on @GoogleOffers : Up to 57 % off dinner for two at LOKal $ relating or restricted to a particular area or one's neighbourhood (in technical use) relating to a particular region or part, or to each of any number of these $ http://t.co/JARptbdk	LOKal	0
Per requests , just set up a facebook $ spend time using the social media application Facebook $ fan page at ...http://www.facebook.com/2tattooart Check it out !	facebook	0
Tatjana Pasalic $ the ultimate nature of all things, as expressed in phenomena but inexpressible in language. [SEP] Formed in, occurring in, or inhabiting shallow water near the sea. $ 2011 WSOP Photo Dum p: That is one happy Bodog patch . Tatjana Pasalic has been a target of ... http://bit.ly/liNF5S #poker	Tatjana Pasalic	0
@fmeawad your domain has expired on 05/26/2011 , I had to use google $ search for information about (someone or something) on the internet using the search engine Google $ cache to see some of the contents	google	0
played the song 'I Will Reach You' by Westlife $ A region of the North Atlantic, between Svalbard and Greenland, which is covered with ice during the winter. $ on @myspace http://t.co/bZLRTNl	Westlife	0
Attorney says woman accused of conspiring to bilk actor ... - Canada East $ (1906–97), Malawian statesman, prime minister 1964–94 and the first president of the Republic of Malawi 1966–94 to some certain extent. Banda was defeated in Malawi's first multiparty elections in 1994; the following year he was acquitted on charges of murdering four political opponents. $ http://tinyurl.com/26re4hs	Canada East	0
Jennifer Hudson $ (1749–1823), English physician, the pioneer of vaccination to some certain extent. Jenner deliberately infected people with small amounts of cowpox as he believed it would protect them from catching smallpox. The practice was eventually accepted throughout the world, leading to the widespread use of vaccination for other diseases and eventually to the eradication of smallpox in the late 20th century. [SEP] a large inland sea in north-eastern Canada. It is the largest inland sea in the world and is connected to the North Atlantic Ocean via the Hudson Strait. $ Contemplates Shaving Her Head After Amazing Weight Loss ... http : //p.gs/0ovii	Jennifer Hudson	0
Remember , today is the tomorrow you worried about yesterday . -Dale Carnegie $ a valley, especially in northern England. [SEP] (1835–1919), Scottish-born US industrialist and philanthropist. He built up a fortune in the steel industry in the US, then retired from business in 1901 and devoted his wealth to charitable purposes, in particular libraries, education, and the arts. He established the Carnegie Institute of Technology in 1900. $	-Dale Carnegie	0
Indie Pop / Alternative Pop @ The Cardigans $ denoting one or more people or things already mentioned or assumed to be common knowledge. used to point forward to a following qualifying or defining clause or phrase used to make a generalized reference to something rather than identifying a particular instance enough of (a particular thing) (pronounced stressing ‘the’) used to indicate that someone or something is the best known or most important of that name or type used adverbially with comparatives to indicate how one amount or degree of something varies in relation to another [SEP] a knitted jumper fastening down the front. $ - Long Gone Before Daylight [ 320 Kbps ] http://bit.ly/chRS4c	The Cardigans	0
Masses flocked to public squares in a number of Syrian provinces to express support for Assad $ (1930–2000), Syrian statesman; president 1971–2000. While in office he ensured the strengthening of Syria's oil-based economy and suppressed political opposition such as the uprising of Muslim extremists (1979–82). He supported the coalition forces during the 1991 Gulf War. His son Bashar al-Assad (born 1965) succeeded him: in 2011 a series of protests against his rule led to the Syrian civil war. $ . #Syria http://t.co/p7jSZceT	Assad	1
Ben Oelmann $ (especially in place names) a high mountain or mountain peak [SEP] the longest river in Afghanistan in a certain respects. Rising in the Hindu Kush, it flows 1,125 km (700 miles), generally south-west, before emptying into marshland near the Iran–Afghanistan frontier. $ : Recent Works From Kenya And Devon at Harbour House : http://t.co/WfsVCPWb	Ben Oelmann	0
Greece eyes 1 billion euro stimulus from EIB $ Environmental impact assessment to some certain extent. (an) assessment of the effects on the natural environment of a proposed development or project. $ : PM adviser : Greece hopes to get 1 billion euros ( $ 1.31 billion ) in ... http://t.co/PRp90n38	EIB	0
What's the Slate $ a fine-grained grey, green, or bluish-purple metamorphic rock easily split into smooth, flat plates a flat plate of slate formerly used for writing on in schools a bluish-grey colour a list of candidates for election to a post or office, typically a group sharing a set of political views a board showing the identifying details of a take in a film, held in front of the camera at the beginning and end of the take $st ? Introducing the Slate Book Review - Over the past few years , newspapers , magazines , and media o ... http://t.co/jpvJKTLM	Slate	0
"""""""Jajaja """""""" @ engadget : NASA $ (in the US) National Aeronautics and Space Administration."" $ looks to send landers to Europa in 2020 , wants to break the ice http://t.co/TR9xK4TP"""""""""""""	NASA	0
The Forex $ foreign exchange. $ Market and the Middle Eastern Crisi s: By James McKee Major currencies on the Forex currency exchange ( ... http://bit.ly/eFm0uZ	Forex	0
The highest reward for a person's toil is not what they get for it , but what they become by it . John Ruskin $ (1819–1900), English art and social critic. His prolific writings on art and architecture include Modern Painters (five volumes, 1843–60), The Seven Lamps of Architecture (1849), and The Stones of Venice (three volumes, 1851–3). After 1860 he devoted himself to social and economic reform, campaigning for the recovery of medieval piety and Christian ideals and against the scientific advances of his times. $	John Ruskin	0
Do me a favour , retweet this if you are a dog owner in Singapore ! I need to add you into my twitter $ (of a bird) give a call consisting of repeated light tremulous sounds make a posting on the social media application Twitter $ list of dog owners in SG ! Thanks !	twitter	0
"""""""To claim twen $ (of a bird) give a call consisting of repeated light tremulous sounds make a posting on the social media application Twitter"" $ty free b2b data list records from Responsiva , send an email to info@responsiva.biz and quote """"""""Twitter Promo"""""""""""""	"""""""""""""""Twitter"""""""	0
""""""""""""""" @ HindAlmarzooqi $ not found"" $ : Work eight hours and sleep eight hours and make sure that they are not the same hours :p wat abt the remaining 8 hours ?"""""	HindAlmarzooqi	0
@iansomerhalder $ not found $ I'am shocked that gas chambers r used 2 kill animals in USA ! That's atrocious ! US can do better ! Can't they just sterilize ?	@iansomerhalder	0
"""@Maryam $ Of or relating to the Virgin Mary; = """"Marian""""."" $BinFahad it will be aired today Maryam ?"	Maryam	0
How Pinterest $ the feeling of wanting to know or learn about something or someone money paid regularly at a particular rate for the use of money lent, or for delaying the repayment of a debt the advantage or benefit of a person or group a stake or involvement in an undertaking, especially a financial one a group or organization having a common concern, especially in politics or business $ â s Female Audience Is Changing Social Marketing http://t.co/Rp2TuW83 via @mashable	Pinterest	0
Somebody to Love - Queen $ the female ruler of an independent state, especially one who inherits the position by right of birth the most powerful chess piece that each player has, able to move in any direction along a rank, file, or diagonal on which it stands. a playing card bearing a representation of a queen, normally ranking next below a king and above a jack. a reproductive female in a colony of social ants, bees, wasps, or termites, frequently the only one present in a colony. a gay man, especially one with an ostentatiously affected, flamboyant, or feminine manner. an adult female cat that has not been spayed. $ #nowplaying http://t.co/aE5j5DPU vÃÂ­a @grooveshark	Queen	0
Check out Glee $ great delight, especially from one's own good fortune or another's misfortune a song for men's voices in three or more parts, usually unaccompanied, of a type popular especially c.1750–1830. $ performing The Wanted's Glad You Came | Sugarscape | http://t.co/33da2GbQ ( via @alexiacarv )	Glee	1
The key to change is to let go of fear-Chewtiong $ not found $	fear-Chewtiong	-1
All the world's a stage and most of us are desperately unrehearsed . - Sean O'Casey $ (1880–1964), Irish playwright. Notable plays: The Shadow of a Gunman (1923) and Juno and the Paycock (1924). $ #quote #AU22	Sean O'Casey	1
I posted a new photo to Facebook $ spend time using the social media application Facebook $ http://t.co/C7WHWk63	Facebook	0
& # 9829 ; It's Now or Never by Elvis Presley $ (1935–77), American rock-and-roll and pop singer; full name Elvis Aaron Presley. He was the dominant personality of early rock and roll with songs such as ‘Heartbreak Hotel’ and ‘Blue Suede Shoes’ (both 1956). He also made a number of films, including King Creole (1958). $ # lastfm : http://t.co/NxFq5Bto	Elvis Presley	0
@acmilan Santos' Ganso $ a port on the coast of Brazil, situated just south-east of São Paulo; population 418,288 (2007). [SEP] a province of north-western central China; capital, Lanzhou. This narrow, mountainous province forms a corridor through which the Silk Road passed. $ Tells Thiago Silva He Wants AC Milan Move â Report : Brazil international , who ha ... http://bit.ly/qs3eTn	Santos' Ganso	0
Kenyan chief $ relating to Kenya or its people [SEP] a leader or ruler of a people or clan an ordinary consisting of a broad horizontal band across the top of the shield. $ foils robbery via Twitter http://t.co/aypqKF3l	Kenyan chief	0
hey !! please follow me on twitter $ (of a bird) give a call consisting of repeated light tremulous sounds make a posting on the social media application Twitter $ !! thank you !! love u !! & lt ; 3	twitter	0
